Birth Year,Birth Month,Country,Gov Region,County,Breed Type,Breed,Sex,Application Type,Number Of Births
2015,January  ,Scotland,Scotland,East Lothian,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,2
2015,January  ,Scotland,Scotland,Roxburgh,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,8
2015,January  ,Scotland,Scotland,Lanark,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,2
2015,January  ,Scotland,Scotland,Inverness,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,3
2015,January  ,Scotland,Scotland,Orkney,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Kincardine,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,2
2015,January  ,Scotland,Scotland,Aberdeen,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,4
2015,January  ,Scotland,Scotland,Dumfries,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,2
2015,January  ,Scotland,Scotland,Ross and Cromarty,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,2
2015,January  ,Scotland,Scotland,Fife,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Mid Lothian,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Kirkcudbright,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Inverness,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,3
2015,January  ,Scotland,Scotland,Banff,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Fife,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,4
2015,January  ,Scotland,Scotland,Dumfries,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,5
2015,January  ,Scotland,Scotland,Wigtown,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,1
2015,January  ,Scotland,Scotland,Stirling,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,5
2015,January  ,Scotland,Scotland,Angus,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,8
2015,January  ,Scotland,Scotland,Roxburgh,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,3
2015,January  ,Scotland,Scotland,Stirling,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,6
2015,January  ,Scotland,Scotland,Berwick,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,5
2015,January  ,Scotland,Scotland,Kirkcudbright,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,1
2015,January  ,Scotland,Scotland,Dunbarton,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Angus,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,5
2015,January  ,Scotland,Scotland,Ross and Cromarty,Non Dairy,BLONDE D'AQUITAINE X,M,Birth Application,3
2015,January  ,Scotland,Scotland,Wigtown,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Aberdeen,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Berwick,Non Dairy,BLONDE D'AQUITAINE X,F,Birth Application,4
2015,January  ,Scotland,Scotland,Wigtown,Non Dairy,BLUE GREY,F,Birth Application,1
2015,January  ,Scotland,Scotland,Kirkcudbright,Non Dairy,BLUE GREY,M,Birth Application,1
2015,January  ,Scotland,Scotland,Aberdeen,Non Dairy,BLUE GREY X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Aberdeen,Non Dairy,BRITISH BLUE,F,Birth Application,2
2015,January  ,Scotland,Scotland,Orkney,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,January  ,Scotland,Scotland,Wigtown,Non Dairy,BRITISH BLUE,F,Birth Application,4
2015,January  ,Scotland,Scotland,Inverness,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,January  ,Scotland,Scotland,Perth,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,January  ,Scotland,Scotland,Renfrew,Non Dairy,BRITISH BLUE,F,Birth Application,1
2015,January  ,Scotland,Scotland,Fife,Non Dairy,BRITISH BLUE,F,Birth Application,2
2015,January  ,Scotland,Scotland,Argyll,Non Dairy,BRITISH BLUE,F,Birth Application,1
2015,January  ,Scotland,Scotland,East Lothian,Non Dairy,BRITISH BLUE,F,Birth Application,2
2015,January  ,Scotland,Scotland,Fife,Non Dairy,BRITISH BLUE,M,Birth Application,2
2015,January  ,Scotland,Scotland,Lanark,Non Dairy,BRITISH BLUE,M,Birth Application,4
2015,January  ,Scotland,Scotland,Perth,Non Dairy,BRITISH BLUE,F,Birth Application,1
2015,January  ,Scotland,Scotland,Ayr,Non Dairy,BRITISH BLUE,F,Birth Application,9
2015,January  ,Scotland,Scotland,Ayr,Non Dairy,BRITISH BLUE,M,Birth Application,4
2015,January  ,Scotland,Scotland,Caithness,Non Dairy,BRITISH BLUE,M,Birth Application,1
2015,January  ,Scotland,Scotland,Lanark,Non Dairy,BRITISH BLUE,F,Birth Application,6
2015,January  ,Scotland,Scotland,Wigtown,Non Dairy,BRITISH BLUE,M,Birth Application,3
2015,January  ,Scotland,Scotland,East Lothian,Non Dairy,BRITISH BLUE,M,Birth Application,2
2015,January  ,Scotland,Scotland,Argyll,Non Dairy,BRITISH BLUE,M,Birth Application,4
2015,January  ,Scotland,Scotland,Argyll,Non Dairy,BRITISH BLUE X,M,Birth Application,9
2015,January  ,Scotland,Scotland,Perth,Non Dairy,BRITISH BLUE X,M,Birth Application,14
2015,January  ,Scotland,Scotland,Stirling,Non Dairy,BRITISH BLUE X,M,Birth Application,11
2015,January  ,Scotland,Scotland,Kirkcudbright,Non Dairy,BRITISH BLUE X,F,Birth Application,59
2015,January  ,Scotland,Scotland,Dumfries,Non Dairy,BRITISH BLUE X,M,Birth Application,102
2015,January  ,Scotland,Scotland,Nairn,Non Dairy,BRITISH BLUE X,M,Birth Application,1
2015,January  ,Scotland,Scotland,Inverness,Non Dairy,BRITISH BLUE X,M,Birth Application,6
2015,January  ,Scotland,Scotland,Ayr,Non Dairy,BRITISH BLUE X,F,Birth Application,63
2015,January  ,Scotland,Scotland,East Lothian,Non Dairy,BRITISH BLUE X,M,Birth Application,4
2015,January  ,Scotland,Scotland,Sutherland,Non Dairy,BRITISH BLUE X,F,Birth Application,3
2015,January  ,Scotland,Scotland,Roxburgh,Non Dairy,BRITISH BLUE X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Renfrew,Non Dairy,BRITISH BLUE X,M,Birth Application,2
2015,January  ,Scotland,Scotland,Kinross,Non Dairy,BRITISH BLUE X,M,Birth Application,1
2015,January  ,Scotland,Scotland,West Lothian,Non Dairy,BRITISH BLUE X,F,Birth Application,4
2015,January  ,Scotland,Scotland,Dunbarton,Non Dairy,BRITISH BLUE X,M,Birth Application,2
2015,January  ,Scotland,Scotland,Dunbarton,Non Dairy,BRITISH BLUE X,F,Birth Application,2
2015,January  ,Scotland,Scotland,Orkney,Non Dairy,BRITISH BLUE X,F,Birth Application,29
2015,January  ,Scotland,Scotland,West Lothian,Non Dairy,BRITISH BLUE X,M,Birth Application,4
2015,January  ,Scotland,Scotland,Selkirk,Non Dairy,BRITISH BLUE X,F,Birth Application,3
2015,January  ,Scotland,Scotland,Inverness,Non Dairy,BRITISH BLUE X,F,Birth Application,3
2015,January  ,Scotland,Scotland,Aberdeen,Non Dairy,BRITISH BLUE X,F,Birth Application,15
2015,January  ,Scotland,Scotland,Wigtown,Non Dairy,BRITISH BLUE X,F,Birth Application,34
2015,January  ,Scotland,Scotland,Kincardine,Non Dairy,BRITISH BLUE X,M,Birth Application,8
2015,January  ,Scotland,Scotland,Mid Lothian,Non Dairy,BRITISH BLUE X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Angus,Non Dairy,BRITISH BLUE X,M,Birth Application,12
2015,January  ,Scotland,Scotland,Banff,Non Dairy,BRITISH BLUE X,M,Birth Application,14
2015,January  ,Scotland,Scotland,Perth,Non Dairy,BRITISH BLUE X,F,Birth Application,21
2015,January  ,Scotland,Scotland,Aberdeen,Non Dairy,BRITISH BLUE X,M,Birth Application,20
2015,January  ,Scotland,Scotland,Mid Lothian,Non Dairy,BRITISH BLUE X,M,Birth Application,2
2015,January  ,Scotland,Scotland,Kinross,Non Dairy,BRITISH BLUE X,F,Birth Application,3
2015,January  ,Scotland,Scotland,Lanark,Non Dairy,BRITISH BLUE X,M,Birth Application,38
2015,January  ,Scotland,Scotland,Ross and Cromarty,Non Dairy,BRITISH BLUE X,F,Birth Application,11
2015,January  ,Scotland,Scotland,Ross and Cromarty,Non Dairy,BRITISH BLUE X,M,Birth Application,13
2015,January  ,Scotland,Scotland,Dumfries,Non Dairy,BRITISH BLUE X,F,Birth Application,91
2015,January  ,Scotland,Scotland,Argyll,Non Dairy,BRITISH BLUE X,F,Birth Application,15
2015,January  ,Scotland,Scotland,Caithness,Non Dairy,BRITISH BLUE X,M,Birth Application,2
2015,January  ,Scotland,Scotland,Fife,Non Dairy,BRITISH BLUE X,M,Birth Application,9
2015,January  ,Scotland,Scotland,Peebles,Non Dairy,BRITISH BLUE X,M,Birth Application,3
2015,January  ,Scotland,Scotland,Orkney,Non Dairy,BRITISH BLUE X,M,Birth Application,16
2015,January  ,Scotland,Scotland,Angus,Non Dairy,BRITISH BLUE X,F,Birth Application,14
2015,January  ,Scotland,Scotland,Renfrew,Non Dairy,BRITISH BLUE X,F,Birth Application,2
2015,January  ,Scotland,Scotland,Bute,Non Dairy,BRITISH BLUE X,M,Birth Application,1
2015,January  ,Scotland,Scotland,Wigtown,Non Dairy,BRITISH BLUE X,M,Birth Application,33
2015,January  ,Scotland,Scotland,Banff,Non Dairy,BRITISH BLUE X,F,Birth Application,20
2015,January  ,Scotland,Scotland,Peebles,Non Dairy,BRITISH BLUE X,F,Birth Application,7
2015,January  ,Scotland,Scotland,Lanark,Non Dairy,BRITISH BLUE X,F,Birth Application,29
2015,January  ,Scotland,Scotland,Fife,Non Dairy,BRITISH BLUE X,F,Birth Application,5
2015,January  ,Scotland,Scotland,Selkirk,Non Dairy,BRITISH BLUE X,M,Birth Application,2
2015,January  ,Scotland,Scotland,Sutherland,Non Dairy,BRITISH BLUE X,M,Birth Application,1
2015,January  ,Scotland,Scotland,Moray,Non Dairy,BRITISH BLUE X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Stirling,Non Dairy,BRITISH BLUE X,F,Birth Application,18
2015,January  ,Scotland,Scotland,Ayr,Non Dairy,BRITISH BLUE X,M,Birth Application,85
2015,January  ,Scotland,Scotland,Kincardine,Non Dairy,BRITISH BLUE X,F,Birth Application,5
2015,January  ,Scotland,Scotland,Roxburgh,Non Dairy,BRITISH BLUE X,M,Birth Application,4
2015,January  ,Scotland,Scotland,Kirkcudbright,Non Dairy,BRITISH BLUE X,M,Birth Application,47
2015,January  ,Scotland,Scotland,Bute,Non Dairy,BRITISH BLUE X,F,Birth Application,2
2015,January  ,Scotland,Scotland,Moray,Non Dairy,BRITISH BLUE X,M,Birth Application,3
2015,January  ,Scotland,Scotland,Dumfries,Dairy,BRITISH FRIESIAN,F,Birth Application,34
2015,January  ,Scotland,Scotland,Mid Lothian,Dairy,BRITISH FRIESIAN,M,Birth Application,2
2015,January  ,Scotland,Scotland,Angus,Dairy,BRITISH FRIESIAN,F,Birth Application,2
2015,January  ,Scotland,Scotland,Kinross,Dairy,BRITISH FRIESIAN,M,Birth Application,2
2015,January  ,Scotland,Scotland,Lanark,Dairy,BRITISH FRIESIAN,F,Birth Application,34
2015,January  ,Scotland,Scotland,Mid Lothian,Dairy,BRITISH FRIESIAN,F,Birth Application,1
2015,January  ,Scotland,Scotland,Renfrew,Dairy,BRITISH FRIESIAN,M,Birth Application,13
2015,January  ,Scotland,Scotland,Bute,Dairy,BRITISH FRIESIAN,F,Birth Application,3
2015,January  ,Scotland,Scotland,Stirling,Dairy,BRITISH FRIESIAN,F,Birth Application,22
2015,January  ,Scotland,Scotland,Aberdeen,Dairy,BRITISH FRIESIAN,M,Birth Application,3
2015,January  ,Scotland,Scotland,Stirling,Dairy,BRITISH FRIESIAN,M,Birth Application,13
2015,January  ,Scotland,Scotland,Kirkcudbright,Dairy,BRITISH FRIESIAN,F,Birth Application,25
2015,January  ,Scotland,Scotland,Fife,Dairy,BRITISH FRIESIAN,F,Birth Application,9
2015,January  ,Scotland,Scotland,Aberdeen,Dairy,BRITISH FRIESIAN,F,Birth Application,3
2015,January  ,Scotland,Scotland,Kirkcudbright,Dairy,BRITISH FRIESIAN,M,Birth Application,18
2015,January  ,Scotland,Scotland,West Lothian,Dairy,BRITISH FRIESIAN,M,Birth Application,5
2015,January  ,Scotland,Scotland,Renfrew,Dairy,BRITISH FRIESIAN,F,Birth Application,14
2015,January  ,Scotland,Scotland,Lanark,Dairy,BRITISH FRIESIAN,M,Birth Application,31
2015,January  ,Scotland,Scotland,Ayr,Dairy,BRITISH FRIESIAN,F,Birth Application,117
2015,January  ,Scotland,Scotland,Ayr,Dairy,BRITISH FRIESIAN,M,Birth Application,120
2015,January  ,Scotland,Scotland,Kinross,Dairy,BRITISH FRIESIAN,F,Birth Application,6
2015,January  ,Scotland,Scotland,Wigtown,Dairy,BRITISH FRIESIAN,F,Birth Application,43
2015,January  ,Scotland,Scotland,Orkney,Dairy,BRITISH FRIESIAN,M,Birth Application,6
2015,January  ,Scotland,Scotland,Wigtown,Dairy,BRITISH FRIESIAN,M,Birth Application,51
2015,January  ,Scotland,Scotland,Orkney,Dairy,BRITISH FRIESIAN,F,Birth Application,9
2015,January  ,Scotland,Scotland,Dumfries,Dairy,BRITISH FRIESIAN,M,Birth Application,23
2015,January  ,Scotland,Scotland,Argyll,Dairy,BRITISH FRIESIAN,F,Birth Application,5
2015,January  ,Scotland,Scotland,Roxburgh,Dairy,BRITISH FRIESIAN,M,Birth Application,1
2015,January  ,Scotland,Scotland,Bute,Dairy,BRITISH FRIESIAN,M,Birth Application,6
2015,January  ,Scotland,Scotland,Argyll,Dairy,BRITISH FRIESIAN,M,Birth Application,4
2015,January  ,Scotland,Scotland,West Lothian,Dairy,BRITISH FRIESIAN,F,Birth Application,6
2015,January  ,Scotland,Scotland,Fife,Dairy,BRITISH FRIESIAN,M,Birth Application,9
2015,January  ,Scotland,Scotland,Stirling,Dairy,BRITISH FRIESIAN X,M,Birth Application,2
2015,January  ,Scotland,Scotland,Kinross,Dairy,BRITISH FRIESIAN X,M,Birth Application,2
2015,January  ,Scotland,Scotland,Orkney,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Argyll,Dairy,BRITISH FRIESIAN X,M,Birth Application,1
2015,January  ,Scotland,Scotland,Stirling,Dairy,BRITISH FRIESIAN X,F,Birth Application,5
2015,January  ,Scotland,Scotland,Lanark,Dairy,BRITISH FRIESIAN X,F,Birth Application,2
2015,January  ,Scotland,Scotland,Wigtown,Dairy,BRITISH FRIESIAN X,M,Birth Application,4
2015,January  ,Scotland,Scotland,Kirkcudbright,Dairy,BRITISH FRIESIAN X,M,Birth Application,7
2015,January  ,Scotland,Scotland,Argyll,Dairy,BRITISH FRIESIAN X,F,Birth Application,3
2015,January  ,Scotland,Scotland,Aberdeen,Dairy,BRITISH FRIESIAN X,M,Birth Application,7
2015,January  ,Scotland,Scotland,Dumfries,Dairy,BRITISH FRIESIAN X,M,Birth Application,5
2015,January  ,Scotland,Scotland,Bute,Dairy,BRITISH FRIESIAN X,M,Birth Application,1
2015,January  ,Scotland,Scotland,Dumfries,Dairy,BRITISH FRIESIAN X,F,Birth Application,12
2015,January  ,Scotland,Scotland,Ayr,Dairy,BRITISH FRIESIAN X,F,Birth Application,28
2015,January  ,Scotland,Scotland,Lanark,Dairy,BRITISH FRIESIAN X,M,Birth Application,4
2015,January  ,Scotland,Scotland,Wigtown,Dairy,BRITISH FRIESIAN X,F,Birth Application,7
2015,January  ,Scotland,Scotland,Bute,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Kirkcudbright,Dairy,BRITISH FRIESIAN X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Ayr,Dairy,BRITISH FRIESIAN X,M,Birth Application,41
2015,January  ,Scotland,Scotland,Aberdeen,Dairy,BRITISH FRIESIAN X,F,Birth Application,7
2015,January  ,Scotland,Scotland,Kinross,Dairy,BRITISH FRIESIAN X,F,Birth Application,4
2015,January  ,Scotland,Scotland,Orkney,Dairy,BRITISH FRIESIAN X,M,Birth Application,6
2015,January  ,Scotland,Scotland,Ayr,Non Dairy,BRITISH WHITE X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Ayr,Non Dairy,BRITISH WHITE X,M,Birth Application,1
2015,January  ,Scotland,Scotland,Dumfries,Dairy,BROWN SWISS,M,Birth Application,14
2015,January  ,Scotland,Scotland,Dumfries,Dairy,BROWN SWISS,F,Birth Application,7
2015,January  ,Scotland,Scotland,Kirkcudbright,Dairy,BROWN SWISS,M,Birth Application,1
2015,January  ,Scotland,Scotland,Ayr,Dairy,BROWN SWISS,M,Birth Application,1
2015,January  ,Scotland,Scotland,Wigtown,Dairy,BROWN SWISS,F,Birth Application,1
2015,January  ,Scotland,Scotland,Ayr,Dairy,BROWN SWISS,F,Birth Application,2
2015,January  ,Scotland,Scotland,Lanark,Dairy,BROWN SWISS X,F,Birth Application,2
2015,January  ,Scotland,Scotland,Mid Lothian,Dairy,BROWN SWISS X,F,Birth Application,2
2015,January  ,Scotland,Scotland,Mid Lothian,Dairy,BROWN SWISS X,M,Birth Application,2
2015,January  ,Scotland,Scotland,Ayr,Dairy,BROWN SWISS X,M,Birth Application,2
2015,January  ,Scotland,Scotland,Lanark,Non Dairy,CHAROLAIS,M,Birth Application,6
2015,January  ,Scotland,Scotland,Banff,Non Dairy,CHAROLAIS,M,Birth Application,6
2015,January  ,Scotland,Scotland,Orkney,Non Dairy,CHAROLAIS,F,Birth Application,8
2015,January  ,Scotland,Scotland,Angus,Non Dairy,CHAROLAIS,M,Birth Application,7
2015,January  ,Scotland,Scotland,Wigtown,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,January  ,Scotland,Scotland,Kincardine,Non Dairy,CHAROLAIS,F,Birth Application,3
2015,January  ,Scotland,Scotland,West Lothian,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,January  ,Scotland,Scotland,Stirling,Non Dairy,CHAROLAIS,M,Birth Application,10
2015,January  ,Scotland,Scotland,Banff,Non Dairy,CHAROLAIS,F,Birth Application,6
2015,January  ,Scotland,Scotland,Ayr,Non Dairy,CHAROLAIS,M,Birth Application,4
2015,January  ,Scotland,Scotland,Angus,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,January  ,Scotland,Scotland,Roxburgh,Non Dairy,CHAROLAIS,M,Birth Application,4
2015,January  ,Scotland,Scotland,Perth,Non Dairy,CHAROLAIS,F,Birth Application,15
2015,January  ,Scotland,Scotland,Moray,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,January  ,Scotland,Scotland,Wigtown,Non Dairy,CHAROLAIS,M,Birth Application,6
2015,January  ,Scotland,Scotland,Ayr,Non Dairy,CHAROLAIS,F,Birth Application,6
2015,January  ,Scotland,Scotland,Kinross,Non Dairy,CHAROLAIS,M,Birth Application,1
2015,January  ,Scotland,Scotland,Nairn,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,January  ,Scotland,Scotland,Roxburgh,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,January  ,Scotland,Scotland,Perth,Non Dairy,CHAROLAIS,M,Birth Application,18
2015,January  ,Scotland,Scotland,Peebles,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,January  ,Scotland,Scotland,Kirkcudbright,Non Dairy,CHAROLAIS,M,Birth Application,3
2015,January  ,Scotland,Scotland,Mid Lothian,Non Dairy,CHAROLAIS,M,Birth Application,1
2015,January  ,Scotland,Scotland,Lanark,Non Dairy,CHAROLAIS,F,Birth Application,2
2015,January  ,Scotland,Scotland,Dumfries,Non Dairy,CHAROLAIS,F,Birth Application,4
2015,January  ,Scotland,Scotland,Inverness,Non Dairy,CHAROLAIS,M,Birth Application,2
2015,January  ,Scotland,Scotland,Caithness,Non Dairy,CHAROLAIS,F,Birth Application,3
2015,January  ,Scotland,Scotland,Aberdeen,Non Dairy,CHAROLAIS,F,Birth Application,15
2015,January  ,Scotland,Scotland,Ross and Cromarty,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,January  ,Scotland,Scotland,Stirling,Non Dairy,CHAROLAIS,F,Birth Application,8
2015,January  ,Scotland,Scotland,Aberdeen,Non Dairy,CHAROLAIS,M,Birth Application,14
2015,January  ,Scotland,Scotland,Dumfries,Non Dairy,CHAROLAIS,M,Birth Application,9
2015,January  ,Scotland,Scotland,Caithness,Non Dairy,CHAROLAIS,M,Birth Application,5
2015,January  ,Scotland,Scotland,Ross and Cromarty,Non Dairy,CHAROLAIS,M,Birth Application,2
2015,January  ,Scotland,Scotland,Moray,Non Dairy,CHAROLAIS,M,Birth Application,5
2015,January  ,Scotland,Scotland,Argyll,Non Dairy,CHAROLAIS,F,Birth Application,1
2015,January  ,Scotland,Scotland,Renfrew,Non Dairy,CHAROLAIS X,F,Birth Application,11
2015,January  ,Scotland,Scotland,Caithness,Non Dairy,CHAROLAIS X,F,Birth Application,26
2015,January  ,Scotland,Scotland,Moray,Non Dairy,CHAROLAIS X,M,Birth Application,30
2015,January  ,Scotland,Scotland,Nairn,Non Dairy,CHAROLAIS X,M,Birth Application,3
2015,January  ,Scotland,Scotland,Kincardine,Non Dairy,CHAROLAIS X,F,Birth Application,24
2015,January  ,Scotland,Scotland,Berwick,Non Dairy,CHAROLAIS X,M,Birth Application,3
2015,January  ,Scotland,Scotland,Ayr,Non Dairy,CHAROLAIS X,M,Birth Application,118
2015,January  ,Scotland,Scotland,Argyll,Non Dairy,CHAROLAIS X,F,Birth Application,41
2015,January  ,Scotland,Scotland,Mid Lothian,Non Dairy,CHAROLAIS X,M,Birth Application,15
2015,January  ,Scotland,Scotland,Roxburgh,Non Dairy,CHAROLAIS X,F,Birth Application,4
2015,January  ,Scotland,Scotland,Dunbarton,Non Dairy,CHAROLAIS X,F,Birth Application,11
2015,January  ,Scotland,Scotland,Dumfries,Non Dairy,CHAROLAIS X,F,Birth Application,52
2015,January  ,Scotland,Scotland,Wigtown,Non Dairy,CHAROLAIS X,M,Birth Application,47
2015,January  ,Scotland,Scotland,Orkney,Non Dairy,CHAROLAIS X,M,Birth Application,78
2015,January  ,Scotland,Scotland,Dumfries,Non Dairy,CHAROLAIS X,M,Birth Application,58
2015,January  ,Scotland,Scotland,Stirling,Non Dairy,CHAROLAIS X,F,Birth Application,36
2015,January  ,Scotland,Scotland,Argyll,Non Dairy,CHAROLAIS X,M,Birth Application,47
2015,January  ,Scotland,Scotland,Mid Lothian,Non Dairy,CHAROLAIS X,F,Birth Application,3
2015,January  ,Scotland,Scotland,Aberdeen,Non Dairy,CHAROLAIS X,F,Birth Application,216
2015,January  ,Scotland,Scotland,Perth,Non Dairy,CHAROLAIS X,F,Birth Application,37
2015,January  ,Scotland,Scotland,Roxburgh,Non Dairy,CHAROLAIS X,M,Birth Application,3
2015,January  ,Scotland,Scotland,Kirkcudbright,Non Dairy,CHAROLAIS X,F,Birth Application,48
2015,January  ,Scotland,Scotland,Shetland,Non Dairy,CHAROLAIS X,F,Birth Application,7
2015,January  ,Scotland,Scotland,Banff,Non Dairy,CHAROLAIS X,F,Birth Application,120
2015,January  ,Scotland,Scotland,Sutherland,Non Dairy,CHAROLAIS X,F,Birth Application,1
2015,January  ,Scotland,Scotland,Moray,Non Dairy,CHAROLAIS X,F,Birth Application,35
2015,January  ,Scotland,Scotland,Angus,Non Dairy,CHAROLAIS X,F,Birth Application,11
2015,January  ,Scotland,Scotland,Inverness,Non Dairy,CHAROLAIS X,F,Birth Application,63
2015,January  ,Scotland,Scotland,Perth,Non Dairy,CHAROLAIS X,M,Birth Application,33
2015,January  ,Scotland,Scotland,Renfrew,Non Dairy,CHAROLAIS X,M,Birth Application,6
2015,January  ,Scotland,Scotland,East Lothian,Non Dairy,CHAROLAIS X,F,Birth Application,2
2015,January  ,Scotland,Scotland,Fife,Non Dairy,CHAROLAIS X,M,Birth Application,31
2015,January  ,Scotland,Scotland,Lanark,Non Dairy,CHAROLAIS X,M,Birth Application,42
2015,January  ,Scotland,Scotland,Ross and Cromarty,Non Dairy,CHAROLAIS X,F,Birth Application,60
2015,January  ,Scotland,Scotland,Kincardine,Non Dairy,CHAROLAIS X,M,Birth Application,26
2015,January  ,Scotland,Scotland,Peebles,Non Dairy,CHAROLAIS X,M,Birth Application,13
2015,January  ,Scotland,Scotland,Peebles,Non Dairy,CHAROLAIS X,F,Birth Application,17
